CCSM_Modern(1950-1999).txt	CNRM_Modern(1950-1999).txt	FGOALS_Modern(1950-1999).txt	GISS_Modern(1950-1999).txt	MIROC_Modern(1950-1999).txt	MRI_Modern(1950-1999).txt
26.0195977152596	25.6512683550294	24.5839119293904	26.7130633702221	25.6558153536327	26.3173969909107
25.2485372968625	25.2009515825861	23.9062543535745	26.2062217420689	25.315206125394	26.1111241222575
24.7022009602852	25.2296748729031	23.2345707126627	25.92272504048	24.9486120263668	25.9862623694728
24.3173812936606	25.3259494198485	22.7658251177295	25.4106039693937	24.6833530691752	25.4986902538867
23.9499720189588	24.4512244323211	22.3772789818529	24.6103705059689	24.4137249720576	24.6481734881725
23.4669947239162	23.5698061802817	22.094929056629	24.3668561955904	24.1545035566131	23.9367416197426
22.9140528791619	23.1671751242477	21.9010145637843	24.4719694604566	23.8804033317586	23.29266801375
22.5227252579984	23.0314681205965	21.5865919160192	24.3552822760941	23.5761430952206	22.5383071119846
22.0697012711442	23.0060052369069	21.0671345130639	24.0025167274605	23.3298969936552	22.4000677245159
21.4179548289497	22.6902403537179	20.2977535063323	23.6141178356143	23.1134066377921	22.0281864378111
20.5996865475654	22.3602566532863	19.3613255867888	23.0704550538321	22.6941294762625	21.5557006920273
19.7239739859461	21.7062085772975	18.5152631088075	21.8489629557652	21.9650834039233	20.5561733865192
18.3368010266341	18.797566960954	17.6444979891205	19.8083094268351	20.8333839431134	18.5657357123725
16.0158811815683	16.2599770340797	16.70739251652	18.2638972964322	19.542270444304	16.5050511175054
14.4843696249613	15.2981856194404	15.6642135544058	17.3603126672952	18.2096191327126	15.036045261743
13.8416542383079	13.2037211531007	14.4340957578363	16.13207041673	16.8204692302888	13.3838497834954
13.4650180314245	11.4470926761851	13.1675567068505	14.8784688145464	15.5391768413324	11.5149082156886
13.138619839184	11.386605242086	11.8657606388152	14.9912881826831	14.3263119154301	11.5924293151044
15.4153635466984	13.5328452461054	10.5103010521663	15.9953581933634	13.1241138844259	13.1568142875903
16.6768828178441	15.1866530619497	9.24521007274431	16.3027809166127	11.9757641256046	15.0250197941413
15.8960748234746	15.2351342733844	7.99402166095063	15.1416927277025	10.7201980764577	15.1917273721632
13.6083563547188	13.3869582802893	6.83909341622727	12.7712928944301	9.50718724333933	12.8800748447596
9.32091641610084	9.91884178163118	5.87762162377406	10.1194225055608	8.41274520718565	9.2830867673138
7.15327698434601	6.80060358993846	4.99526430553941	8.28372027853572	7.35798817553981	6.69620018959307
6.22438536631699	5.03657454663429	4.33279260094503	7.48230322364756	6.71399278038632	5.97081274867258
5.87312041969243	4.74080096580152	3.81100760296767	7.49103512556612	6.4734077392846	6.05687018042552
6.39602715993133	5.27044016207835	3.41153166061188	7.80046437024887	6.64873285167385	6.32619944004893
6.91743329745386	5.96654147206255	3.11238797534496	8.46205375464917	7.03873005064175	6.99720683685751
7.26354745868082	6.13209268003849	2.79042601149693	9.19705636173951	7.31200530883635	7.48319463717596
7.01323998462262	5.57745043609596	2.40539660279028	9.27617842289946	7.4121976186478	7.1593667484217
6.12599022668562	5.11474117543379	1.97299924752825	8.55756836114738	7.24419928240019	6.72592412868089
5.41213745718372	4.52163840195633	1.39443919313678	7.40650396273746	6.65910191804788	6.26411834055837
4.85284556446785	3.07787385758984	0.6664332190027	6.19249334084741	5.77205688951241	4.97555761073776
3.87152831275698	2.07373185729824	-0.193742844735127	5.11306575501328	4.7043366202717	3.41584077037915
2.75371418979927	1.28145427769189	-1.22430127308051	4.01722488344979	3.47483277707727	2.7021208828263
1.57088052861582	0.179260386355916	-2.34525626937473	2.72910211691797	2.22330753109014	1.74284160873014
0.272136792728322	-1.79288776794026	-3.45310358278382	1.32542920413638	1.06327565610712	0.040664235045381
-0.22619743511455	-2.62765594603268	-4.55802876428203	0.585308887504186	-0.0137696966995223	-0.87167549987777
-0.170211330835662	-2.27184801751899	-5.50996945432867	0.661677759575748	-0.845330137713249	-0.856932978122758
-0.214501985970679	-2.26796428530308	-6.29319793315079	0.971406524993288	-1.43381483512124	-1.03737912754701
-0.00396458598307322	-2.73845707518792	-6.90458568649608	1.31763895757732	-1.79275450202019	-1.9817321442929
-0.212363630227078	-2.74422489100418	-7.33346697702959	1.46234929932441	-1.99521245342457	-2.74121954330273
-1.03001270395691	-2.17034211838324	-7.65827509681885	1.08032777057057	-2.15415388564895	-3.20677903761295
-1.64627883514578	-2.87948955782507	-7.92650839020632	0.189193029148449	-2.31354748918629	-4.20261735103511
-2.04419183258607	-3.94686120652806	-8.1623195496957	-1.13842608786066	-2.47180643261796	-5.1716167344485
-2.37374854823383	-4.53176318450601	-8.48322426774343	-2.09467354196875	-2.71977242381434	-5.34968140294896
-2.54653879145155	-4.20304151001671	-8.88376413093183	-2.52928871960585	-3.07710627419344	-5.42047890128664
-2.84757098453866	-4.74680907925435	-9.36942376223719	-3.14632066148977	-3.5940200909251	-5.73789557198575
-3.687570960291	-5.4808727946105	-9.96999396773199	-4.21704126286608	-4.28857443055844	-6.55484353716494
-4.7644417791913	-6.03620034277142	-10.6877324125269	-5.17136153632927	-5.13813060298897	-7.28767183028669
-5.8276028405029	-7.25509179349888	-11.5006109343238	-5.98592631778182	-6.03910565998396	-7.85210486369772
-6.93781426611294	-8.44789226686143	-12.4017044548242	-6.77526382374956	-6.97398625192376	-8.51043061298152
-8.10229733109966	-9.54413243256698	-13.3221919543388	-7.74900115033283	-7.88650999062195	-9.27663427316201
-9.36577534633013	-10.9453293296392	-14.179321791035	-9.0403763696733	-8.70661241245541	-10.1481006215571
-11.1584633690046	-12.3767268213706	-15.0235170800218	-10.5242626866745	-9.47920974624069	-11.1369196723339
-11.931900858385	-13.6117168095918	-15.8219046204137	-11.544395729776	-10.1849950992596	-11.9187984418719
-12.2783751098473	-14.3486142609625	-16.5816328247464	-12.0265002411298	-10.8533244625025	-12.4326033745108
-13.0114251894482	-14.2821174456532	-17.354306736027	-12.2655878295917	-11.5089350510437	-12.5241931983801
-13.5289972153559	-15.0374574861856	-18.0956027635159	-12.6025504407379	-12.0475606138013	-13.0977842111532
-14.2865992637288	-16.5255060971073	-18.8123000017571	-13.1574632234422	-12.5021657456345	-14.0966388348684
-14.9877468653922	-17.3441357022824	-19.4864854218726	-13.8533153094575	-12.8455103975649	-14.502956136407
-15.2477131642208	-17.0739479641089	-20.1047967053859	-14.2199288675107	-13.0409418317188	-14.0972430480462
-15.6295996058753	-16.8231238207744	-20.6677718494789	-14.3272293957364	-13.1218394259269	-13.9331506420927
-16.7331949453531	-17.5754926663574	-21.1743814430364	-14.8368714621409	-13.1195394412305	-14.5579375809111
-17.5670190179626	-19.0854339752657	-21.5314655412746	-15.7363858846103	-13.0943909867475	-15.6173097714738
-17.9678177778179	-19.9557180118766	-21.7214509108845	-16.2046848499319	-13.0579614530739	-16.3536315022861
-17.9119731720617	-19.4879519825795	-21.7110790413163	-16.056468738062	-13.0075151256413	-16.1384555569648
-17.1477356390673	-18.1083425044391	-21.5054111737026	-15.4537375512557	-12.9262782298762	-16.0540260019083
-16.6999431696795	-17.9456289250602	-21.3471036972812	-14.6264134642201	-12.8633397230554	-16.3093078321642
26.307082994339	26.1038202051893	25.4961016762104	27.387045816298	25.8995849072288	25.8564183836314
25.9817917950261	25.6295856927821	25.5215873588321	27.1490420348056	25.9011083436964	25.5600494789913
26.7050236975701	26.2605908419546	25.6101385878104	27.275326816911	26.1854162500368	26.0326346069858
26.9369125131462	26.7660609229429	25.6903390069134	27.6231787317006	26.4513063092043	26.0961351855208
27.0030461880408	26.9197194074451	25.6495236451201	28.0264786958731	26.3342826785612	25.9218325331039
27.6328942821548	27.2061643626005	25.6904198093072	28.7927029199947	26.2378635241402	26.312302450731
26.7726420804846	26.5084679930271	25.1200110048195	27.2495083532222	25.908800890469	26.1100279836679
26.0381947508932	25.8438059524942	24.6130323109253	26.573900566166	25.6021565254598	26.1505664712534
24.6658835493732	24.7376059511756	23.9576941404101	26.0350342676672	25.1670852676688	25.486184395281
23.837377901912	24.5588513469837	23.2895844126628	25.7078308378404	24.6926020988894	25.191215432171
23.4899539873214	24.5614601138712	22.8852594982629	25.0550796145318	24.4994241869728	24.3638166825153
23.1284437575639	23.1644515300253	22.5274919533326	24.0630415280018	24.2940489815263	22.827639753007
22.8617777011137	22.4912721635373	22.2438833777875	23.8984091207928	24.0208713386526	21.9922344844312
23.0115331417754	22.9301749605939	22.2733402075745	24.3507183040772	23.8405622200101	22.4417647591582
23.6740428070978	24.1647960235768	22.212336233154	24.6319575215827	23.5951655582279	23.2752813545264
24.0672910650785	24.6372445018507	21.8178203580207	24.8707207898064	23.4646212549101	23.6314622560193
23.8748224141351	24.4537740705579	20.9883447775731	24.7136525446991	23.5945517124843	23.410597523467
22.8603711157927	23.7446510129175	20.0548698874102	24.2903866217439	23.7134871717175	22.9531842984148
20.823287872674	22.1335726150193	19.1410448351401	23.0015435915775	23.0761366773492	21.5442745061106
19.0726906902939	19.509944081606	18.259876792434	20.7414083239145	21.850051484809	19.4290299986663
17.3465338736362	17.3044766213259	17.3016391242069	19.2471890991838	20.6338888422597	17.4105029576971
15.9043485475309	16.0651564546163	16.2155097280221	18.7033609225476	19.2125533963516	15.8809014068411
14.7041165630375	13.8924615197856	15.0283265919234	17.5134555525942	17.6983015247793	14.3739973374676
13.9193413910793	12.2445471614391	13.7690779524497	15.8199142310048	16.2665031245712	12.7352960976519
13.4681004296666	12.0037371932849	12.6134368622099	15.4002241440114	15.2279263888829	12.4755456428671
14.9708547433761	12.8146599408031	11.4802275958519	16.0306077025505	14.2655372632372	13.3662233025349
15.6825676668911	14.1325408580465	10.3506211121102	16.1510166591976	13.279735397078	14.7128265033974
15.1763377459975	14.8766939204883	9.22560893757344	15.527406376999	12.2272216618369	15.1759495300357
13.6440334871856	14.298509496651	8.2721295447776	13.9718993959871	11.3580641400862	13.7720985245794
10.1567385317056	11.5339900427541	7.31584270155311	12.0236905044189	10.2954176103795	10.809934253073
8.2643396815535	8.72137627746655	6.36294399948838	10.4692709117511	9.06886729021748	8.31617832704152
7.54833293721527	6.74306200666526	5.64591239678807	9.30444906669394	8.24347817945431	7.45120226716025
6.93609507595215	5.47627777210252	4.94509369837737	8.61846722554192	7.75497551378293	7.07278846241773
6.4219012242359	5.39486093349442	4.30772243336599	8.10683926920814	7.63243689802903	6.56631222553782
6.35570978867232	5.82786955880296	3.75968093462106	8.21064067001168	7.7326848643619	6.78079750344632
6.87225307139224	6.10563194338786	3.2853872420348	8.74929048745287	7.69641198977704	7.16135907045872
6.75021651807275	5.6397747646461	2.83462397336129	8.76625207312192	7.59045731703872	7.0478854738159
5.94108870551254	5.02125589872722	2.2792994130855	8.13954192412267	7.28876429798802	6.53905490260024
5.36561627772787	4.39410717401378	1.55874264545611	7.34518676495602	6.57535161706173	5.9307061242358
5.0163613393586	3.60534005147175	0.757670936138776	6.529389415527	5.653420497189	5.12364532402289
4.21496003665966	2.6941132328715	-0.159019237878477	5.52846503289843	4.57332827010048	4.09113530350799
3.12592007319095	1.66508300962997	-1.18956267625071	4.20206675685992	3.36666082260276	3.04910575879289
1.82275982490619	0.223937694191659	-2.20912468894826	2.5945201079841	2.17381942231785	1.77927641578342
-0.0637591014240745	-1.91096307655841	-3.31661483296718	0.85875092039602	1.06027131560267	-0.175996627418434
-1.59205681747602	-3.34692615640574	-4.45406427174366	-0.0811579186042081	0.103173344626592	-1.7812354979325
-2.12578571522807	-3.37093168337535	-5.46911425338639	0.0624181189559624	-0.659342846631001	-1.97674049839882
-1.06393186468116	-2.33995665000478	-6.30525162074358	0.5647943610689	-1.30984508941113	-1.43854198379551
0.004280799770471	-2.29307347515814	-6.9772319202825	1.20539897344851	-1.84369889464355	-1.7501219018861
-0.300524275742149	-2.49127215371516	-7.50434579466018	1.27508476576637	-2.20609078637126	-2.72519383794709
-1.52665230072044	-2.57001780511407	-7.88950495301028	0.462068290383227	-2.37880594084465	-3.66013710330378
-2.04561920809424	-3.34830413913562	-8.18600692846093	-0.619044333298193	-2.50473526487682	-4.67095301845125
-2.39251449449698	-4.35516316529682	-8.46385715105233	-1.8554869151547	-2.6697019465238	-5.46644352997594
-2.75093727179809	-4.86520294091261	-8.79024074394447	-2.64905168823281	-2.9467264744068	-5.67976458221482
-2.84035601437842	-4.77012997315267	-9.14933710920593	-2.87801052424711	-3.31565768377916	-5.66089456972737
-2.9420425086534	-5.04747698618423	-9.59569313307437	-3.44011804455974	-3.8952063598791	-5.86108275756993
-3.69871710891456	-5.50997290834052	-10.1650281082916	-4.45416107118255	-4.73193449000581	-6.6196207978264
-4.81053444084985	-6.04440458594985	-10.8299712289617	-5.30446644227304	-5.69436801615226	-7.35098346952699
-5.86868463345579	-7.25033402055725	-11.5981742305406	-5.97255632323017	-6.54695056459702	-7.85712451015191
-7.00178640530688	-8.43501083894379	-12.4531436660381	-6.75475900668234	-7.24680237303447	-8.46400619507953
-8.19630422891109	-9.46543132984229	-13.3472375332851	-7.67020645428508	-7.96311011614821	-9.25394980938473
-9.46339055693227	-10.7253026610503	-14.1959181837932	-8.98706843080064	-8.7211859627355	-10.1727666695566
-11.2603278646844	-12.2768361161993	-15.0094560892508	-10.5654474838794	-9.47995029944942	-11.1818917946941
-11.8281566758008	-13.6641804227275	-15.8187222625628	-11.6180996736938	-10.197785739832	-11.9497862446647
-12.2514575072161	-14.3892295808098	-16.5989142795939	-12.0970499970435	-10.888701684908	-12.5436308166624
-13.117439950259	-14.3074955769694	-17.3451495563978	-12.4412215746234	-11.5217762245773	-12.6240838488813
-13.7113345372193	-15.1850996740257	-18.0975966202779	-12.9151764323158	-12.0853457505203	-13.2467067040513
-14.4703575997769	-16.8433024745315	-18.8200838214947	-13.6090195132675	-12.5350975526848	-14.3498454025474
-15.1329600368567	-17.6529576286948	-19.4860200990386	-14.3669311725256	-12.8757474581026	-14.7645155195614
-15.4019207293086	-17.2896003377528	-20.1266966577481	-14.6383507232104	-13.0875017516012	-14.2850977794521
-15.7498105543892	-16.9413106716319	-20.6776005992743	-14.4932596487598	-13.156816825483	-14.0140196471209
-16.8583271677675	-17.6679137407811	-21.1828337332061	-14.9385525945324	-13.1579964186085	-14.5875590282092
-17.6728313309278	-19.2430859144095	-21.5483114325978	-15.9270912906074	-13.1360621692589	-15.7178042593585
-18.0340207964076	-20.164017455689	-21.7444650584133	-16.3596235503093	-13.1052474634661	-16.5077137873644
-17.5562733352688	-19.620125143888	-21.6950683940675	-16.0067892583878	-13.0580072714405	-16.2447922112764
-16.2661542724993	-18.0152640693517	-21.5168516668663	-15.1372865477039	-12.9748839664235	-16.1267449197798
-15.9067545877502	-17.6557789489304	-21.2776891791903	-13.998705156574	-12.8972429015518	-16.3492199657898
25.5112355267406	25.5122352684306	25.6216737002022	26.6069739394889	25.9829914843742	25.1607544754716
25.1127608186485	25.606497238593	25.7080329978021	26.6400055462041	26.0315192263438	25.1323873200346
26.9260538518823	26.763253794757	25.8454827472796	27.5971085671573	26.3439238286495	26.1866246321635
27.5527700196966	27.3895380104118	25.9393308655443	28.6486127332433	26.701713756702	26.5387346328336
27.5150143396613	27.3516591286482	25.8437047260711	28.702151514801	26.5976233159457	26.3863994709305
27.4569075284795	27.2731574147814	25.7290218155066	29.0568560385959	26.1858971756714	26.414572172299
27.2992342545454	27.1400763929867	25.7882824755655	28.9004539705984	26.3265358112202	26.3204905011752
26.3671441330081	25.7378621554781	24.7129230605034	26.3398230173648	25.635066260842	25.4657846126375
24.1942035772478	23.7946591778979	24.1451482583137	25.6969003216915	25.2176292133085	23.8119137597355
23.0002103334536	23.0705704403202	23.5792495990699	25.1678125803932	24.7894678945156	23.0260326789108
22.7079716960518	23.0080008934297	23.1962963284989	24.5860603906723	24.5730082463493	22.4887779441881
22.6280833783732	22.0866975505879	22.9106903423337	24.082980826118	24.3801829652413	21.410883681037
22.7127208591422	22.4478032996561	22.7080679833777	24.2109785764735	24.1353931974922	21.5132825825454
23.5215799946842	23.8840554264193	22.7396582780964	24.8082658198257	23.9368186881266	23.3044445359451
24.423517602957	25.2775256871816	22.7142020569391	25.1178910657271	23.7187186042407	24.1705524219859
23.5172761289022	24.2343996374635	20.6781872806943	24.2923369680408	23.8785937569291	22.931434796146
21.8105153518986	22.5223360767616	19.7567791098472	23.2242163197224	23.3761939559167	21.7819932368988
19.7998645631864	20.3179468693012	18.8440511462092	21.5474496799531	22.367785840896	20.2274232108198
18.7326434793615	18.3955695765638	17.8863523045291	20.1100505780144	21.3089087395189	18.5551138023919
17.2696977747648	16.7394132414495	16.7990857857841	18.9788797228008	20.0016475544103	16.8492127695902
15.5544938192478	14.4315650125488	15.6540594397279	17.7776889312421	18.6130239223314	15.1026349663505
14.3386078011646	12.8588954431968	14.5009913330803	16.4296912180601	17.2878892245748	13.5089254030749
13.6014294142083	12.2720936121033	13.4136081155426	15.6437474680648	16.2527305467881	12.7936593239023
13.7279252054652	12.2088517555435	12.4090122574425	15.3070024736095	15.3623444957339	13.0391619194812
14.0975147958554	12.9161683455765	11.4024786974518	15.0701056662049	14.4870156092256	13.7100298555707
14.1320615606569	13.6052755639073	10.3737035998882	14.4573917514474	13.5478815691922	13.8685444805698
13.2638822325418	13.2828794738739	9.44815207875605	13.4433028422933	12.7161796924313	12.7236631809448
10.425137378913	11.4804156405774	8.54065306965899	12.1911439781158	11.7344263402831	10.4421678023143
8.99521375473848	9.60653671819181	7.61079945672989	11.1755314408394	10.5643733291951	8.73465366424256
8.54785304078647	7.99005995954864	6.78896504799049	10.3513990337684	9.57524557235331	8.46258169736339
7.82024970012758	6.38391482716581	5.99019868434398	9.45621460128735	8.89016009871223	8.12395254643741
6.38137285175203	5.60146006771246	5.17430696672159	8.48144495779279	8.42874003907495	7.01500515581877
6.05979984191109	5.59215530456575	4.44307146111383	8.1251984254485	8.16292855888064	6.65806157427671
6.34837811760394	5.75873129002397	3.81247000079442	8.20770593566955	7.86960295207038	6.72050925297182
6.25586184470631	5.39029789235382	3.17923006728938	8.12876932473085	7.51495009025256	6.60225180555384
5.95714846371606	4.58842466644556	2.51487055297251	7.63985414855884	7.10873398691366	5.98665313366631
5.47195977511713	3.99696109555357	1.6541307316857	7.17313396082173	6.33417603957373	5.32510680918648
4.93620955729831	3.93394253273248	0.731588374632657	6.6743574580811	5.39181547988685	5.08647630545005
4.4070166303532	3.34011973097755	-0.217980854427471	5.87231775563789	4.35810286309177	4.72816611372399
3.45095634010951	2.16195270792612	-1.24131964542226	4.4684812276772	3.19991517378621	3.52991494600859
2.09835827714924	0.495836464830243	-2.23628880955234	2.67167146152376	2.0721908100409	1.81755625019584
-0.012032510559785	-1.88919537825546	-3.29803330596189	0.774441483835874	1.0401298066433	-0.304032833410484
-2.50511021388879	-4.1465520517642	-4.40393881617488	-0.54635991990478	0.166615524617733	-2.52873627389116
-3.1140866127955	-4.73962902861497	-5.43156409318286	-0.995770883224689	-0.582676162816189	-3.48064209721303
-1.52240330057011	-3.07185792774947	-6.29923084116981	-0.483253245746658	-1.25326683756107	-2.965512002646
-0.232141699726767	-2.39480516937231	-7.03089255742359	0.339252520909518	-1.84593842519759	-2.6575343938988
-0.638832294479243	-2.65802602762313	-7.63347021490205	0.585173890969008	-2.28727347339586	-3.22827512208181
-1.74841167972589	-3.14187995234182	-8.09614034064993	-0.0620862624044984	-2.51254917820732	-4.16135711531921
-2.58278634238081	-4.1519060290432	-8.46944133996497	-1.06438398008678	-2.67774652381559	-5.09117098380812
-2.83551232633455	-5.07885052191559	-8.79521640075295	-2.02097988274167	-2.86893861371387	-5.78515302468497
-3.29145548477137	-5.56731829549049	-9.12556701973032	-2.72683551968093	-3.17574798294287	-6.19435765584674
-3.29496705578654	-5.61317527365353	-9.46350106751524	-3.27674900431625	-3.63092976387901	-6.07038664783704
-3.12847729598894	-5.54853930011343	-9.86768514355875	-3.77073333341009	-4.27521069992402	-6.05372362120755
-3.78782193059915	-5.52820536433573	-10.3784489734597	-4.43775917643138	-5.15285196961332	-6.60972751930607
-4.8661362418849	-5.93877750032669	-10.9868147031903	-5.1367971871298	-6.08143449365481	-7.30045469197004
-5.87595686374969	-7.16729280141623	-11.7092822700444	-5.95550778978925	-6.87219477585012	-7.8616896711355
-7.05923224765033	-8.42333250872317	-12.5101459732497	-6.77513356719373	-7.48872929005498	-8.46454182382306
-8.32591604431168	-9.43242179622238	-13.3654529313589	-7.79692386607995	-8.09090033752108	-9.259256547163
-9.55484112401225	-10.5638623343397	-14.1937712886425	-9.09970264810592	-8.7599458704191	-10.2179059931456
-11.3732908544722	-12.1851788002861	-14.9981158476509	-10.5660150430728	-9.46533203309389	-11.2698026126085
-11.8490831050472	-13.7050587742418	-15.8047035983295	-11.5742898071534	-10.185472203125	-12.2252064510318
-12.2871051151001	-14.4427211708286	-16.5796321333832	-12.1435765735717	-10.8736188595905	-12.6489769251553
-13.2567212057362	-14.3927485463417	-17.3414509915257	-12.5123615672748	-11.511550447427	-12.700355580976
-13.9683748221555	-15.3144214454239	-18.1008489338245	-13.1037915500323	-12.0828150665759	-13.3777749400802
-14.6125990894772	-17.0316464316503	-18.8174803396092	-13.9402658640878	-12.5328206141635	-14.5068626912623
-15.1658048785888	-17.871880971743	-19.4859857842354	-14.8033796947605	-12.8754299850529	-14.9091240940859
-15.4434606205596	-17.481496482786	-20.116320747442	-15.0306796391154	-13.0852739362902	-14.3970635343043
-15.8407551203239	-17.0556149973115	-20.6737009300347	-14.8813454929831	-13.1626995350496	-14.0620114947637
-16.9529714317115	-17.7181716572749	-21.1907731533495	-15.259113194319	-13.1782043897075	-14.6092094831072
-17.7601817522235	-19.344360774653	-21.5609896762038	-16.1331657203664	-13.1708826323359	-15.8012570953764
-18.0951360217973	-20.3099772791959	-21.74918998651	-16.5269604124856	-13.1532039901311	-16.6061060973825
-17.1948339572973	-19.6951192502624	-21.706509248203	-16.022871189507	-13.1144254410512	-16.3024878094823
-15.8815577612337	-17.9549450459351	-21.4992515309746	-15.0127649815094	-13.0350378381781	-16.1425401918826
-15.7413330888798	-17.4005119629057	-21.2796870726336	-14.0556378086681	-12.9495995789069	-16.3336734279569
25.6046071737541	25.2785324963107	25.7557373548503	25.6093982829347	26.1870325755137	25.4290377510965
25.489827045548	26.2394929987439	25.8839002861919	25.8051553202225	26.26062292719	25.7869952807564
27.7918850008797	27.3145732043096	25.9902105444763	29.2884503615099	26.7384402345259	26.6070211721047
27.7213282441691	27.4417084941777	25.8389694975336	28.9358716692207	26.6435055987288	26.5738998535585
27.7489857096316	27.3941529962432	25.6923907809686	28.2497831997435	26.4786939066047	26.658380498868
27.210028922961	26.9864266837891	25.4172069258982	27.3810523273263	25.8829433682854	26.1109082122304
27.3554739387428	27.1757074004939	25.4208804142701	27.6654293524326	25.7698959325568	26.3751760749698
27.64800580308	27.4367819197711	25.484234401193	28.5198371482725	25.8848184421149	26.5126603103299
27.5187712503744	27.3076505789784	25.6315069489041	28.9216239463067	26.1370608865561	26.4374782401198
27.3408399918787	27.1815875790168	25.7581166362439	28.7866016934261	26.3357267597994	26.3425286202419
26.4829803580977	25.8921434662661	24.887865872961	26.1940571873993	25.7581184205835	25.2990707083102
24.6829585123395	23.6094360288107	24.4398664264419	25.4631907276802	25.4428540775926	23.7607251747335
23.3345120108531	22.853159795084	24.0117092693042	24.9176570058579	25.125515662699	22.9730840566544
23.1529508434743	22.9006018692737	23.6906327851457	24.5003663286412	24.8822045172202	22.8584502766432
23.6933723920986	22.501096691292	23.4477452533966	24.2936790791882	24.655401891655	22.6953866019325
24.1518013251079	23.8332064836926	23.3196989335551	24.6951187104361	24.4308647698061	23.3032672171365
24.4219981971968	25.3365863481371	23.278535290162	25.7316642811412	24.1810742649915	24.5950078829419
24.6597027149636	25.1537467321868	22.7770098316249	24.8744178593229	23.7616711091547	24.1602789136374
24.2070002907524	24.780147945426	22.0903347873326	24.4003102272456	23.6298937906211	23.6583423715487
22.3100717484043	23.1465463643456	20.3232042536979	23.4471315018791	23.032824393076	22.1449967486671
20.5469069320762	21.361268746026	19.3858474424295	22.0009313479474	22.4437742369653	20.9277853748399
19.5748038431787	19.4859324078613	18.4216188117753	20.4426906670876	21.6582833708428	19.5150989691893
17.875639689362	17.5278576203983	17.3827177358799	18.9155584063699	20.6344359762054	17.7418561322903
16.1674501232794	15.0952996844785	16.2720457929606	17.5796169733719	19.4856697072468	15.6691412779364
15.0559733160712	13.4981809746665	15.2395905437844	16.4403060462789	18.3948358401093	14.0932304592452
14.132659229703	12.7195733399591	14.2185681506087	15.557994126494	17.3254974619804	13.332086957236
13.4043912721894	11.9856772274121	13.2329015562875	14.7766204106565	16.3426963597862	12.9093090464578
13.2952409094289	12.0295063453008	12.3476553335621	14.1562164734606	15.5288625215888	12.6409143920537
12.4890711181274	12.0592572917424	11.3809863858002	13.4507063140028	14.6355148388384	12.0840134108717
11.7004144368205	11.6160943319491	10.4562484066258	12.565595650568	13.7757856904093	11.2697968736758
10.2849959233598	10.9107857720201	9.58778193118718	11.6704832802106	12.855210398414	10.2460053836664
9.55380906538987	10.1213256601347	8.68518169969044	11.1139393507519	11.7651572439304	9.51177186215591
9.34078991285219	9.07113348185347	7.84441350448764	10.9584471411956	10.7725989667768	9.47203189050132
8.5377733589628	7.43310228340011	6.93779103568016	10.0734384284805	9.85485939996923	9.173154930219
7.02275695535518	6.19843055966899	5.99946077424886	8.58389225530751	9.0569892049495	7.77366721696746
6.59358306849398	5.58156602649886	5.14840724244819	7.90091175949131	8.43846191568558	7.07019528903616
6.22414813220869	5.42941818148019	4.31732726324676	7.93513138912181	7.86279280261954	6.56994719454809
5.83640214012743	5.03168277304863	3.50689245350536	7.67192258733949	7.33364257693882	6.13338719421388
5.53514810870494	3.94409361695905	2.65976360781197	7.09879246485997	6.72678212047324	5.32566582808715
4.98335315348909	3.17305697005338	1.68649202130372	6.78229176242899	5.98187565967025	4.58247383656254
4.48390858036865	3.94439855166855	0.603497829673979	6.7718726220801	5.05527852078167	4.77038153485794
4.51505993576687	3.73574604457286	-0.39857408675112	6.14989095589767	4.07147839547656	5.02811151361813
3.92842706770391	2.67402607894974	-1.38293644165087	4.7811597716366	2.98963658841838	3.73740460792238
2.51699083217108	1.0040883184333	-2.36373139063038	2.85876372080674	1.91766377194839	1.61996925379868
0.416322396443574	-1.51948204443151	-3.36003096202347	0.551983308294459	0.978068494341983	-0.319079973944025
-2.12954145833861	-4.4771506970107	-4.43037240348287	-1.14111885440017	0.129642420274578	-2.66846581302758
-2.93186430019718	-6.02767256204203	-5.42702772740358	-2.14264567980463	-0.588650318614307	-4.40854085760493
-2.18991308208921	-4.06003756202759	-6.31228719603427	-1.80434851303388	-1.26032380934259	-4.44946920884485
-1.4290904845169	-3.10722904520353	-7.08651136161387	-0.40000857847168	-1.86345051293447	-3.86351158666665
-1.49320391874716	-3.22090745367009	-7.71274271558817	-0.00929635646240466	-2.30026049981962	-3.9494008229295
-2.31039160026023	-4.0001057086451	-8.29108206218323	-0.651520392919899	-2.6051259719892	-4.73481490847817
-3.31254447774257	-5.3178566803268	-8.78917334276103	-1.59208352049674	-2.81945409488709	-5.67187823439764
-4.19780505618309	-6.36407434760971	-9.18753903370547	-2.46513445473289	-3.06279030648698	-6.50221008721048
-4.62264827601524	-6.87472067645196	-9.49380104644208	-3.21612046949151	-3.42047229892894	-7.19964655490392
-4.31780260736082	-7.01701128679978	-9.80586524543501	-3.85805601008703	-3.95248901704208	-7.01717308465513
-3.50637983492281	-6.28155141294712	-10.151185658674	-4.11719924021121	-4.64476145304306	-6.54934726242643
-3.95275112464797	-5.54359830220222	-10.5941910730089	-4.2889268904935	-5.50295053263947	-6.65807077747921
-4.92797848257217	-5.78937264498679	-11.14161563109	-4.86414596814542	-6.40348756962408	-7.25983544864451
